Artwork_ID,Artwork_Title,Artwork_Tag,Comments_count,Likes_count
4323,Mech & Vehicle Exploration,"['Digital 2D', 'Digital 3D', 'Concept Art', 'Props', 'Mecha', '', 'Digital 2D', '', 'Concept Art', '', 'Concept Design', '', 'Science Fiction', '', 'scifi', '', 'prop', '', 'prop design', '', 'digital art', '', 'futuristic', '', 'sketch', '', 'drawing', '', 'concept', '', 'speederbike', '', 'vehicle', '', 'vehicleconcept', '', 'cyberpunk', '', 'dieselpunk', '', 'spaceship', '', 'droid', '', 'drone', '', 'warfare', '', 'futurewar', '', 'scifiart', '', 'blender', '', 'blender3d', '', 'lineart', '', 'digitalpainting']",0,13
8612,红蝶屋,,0,6
7649,Wounded,"['Digital 2D', 'Fantasy', 'Creatures', 'Illustration', 'dragons']",0,12
2752,Football Polo,"['Digital 3D', 'Textures & Materials', 'Industrial & Product Design']",0,10
74,#NAME?,"['Digital 2D', 'Digital 3D', 'Scientific Illustration & Visualization']",0,19
2027,Demon Practice Sculpt,"['Digital 3D', 'Concept Art', 'Character Design', 'Character Modeling']",1,16
503,Altair 72mm EDFR Refractor Telescope study,"['Digital 3D', 'Still Life', 'Props', 'Hard Surface', 'telescope', 'astronomy', 'study']",0,10
3893,Late Night Shift,"['Digital 3D', 'Real-time', 'Games and Real-Time 3D Environment Art', 'Stylized', 'diner', 'real time', 'toolbag', 'stylized', 'mood', 'pancake', 'coffee', 'cafe', 'classified', 'files', 'briefcase', 'detective']",1,7
4298,Material science — 04,"['Digital 3D', 'Real-time', 'Textures & Materials', 'Environmental Concept Art & Design', 'Games and Real-Time 3D Environment Art', 'Digital 3D', 'Game Art', '3D', '3DArt', 'render', 'Real-Time', 'substance', 'substance designer', 'Material science']",0,12
1934,Daredevil Netflix Version / Statue / Wicked,"['Digital 3D', 'Character Design', 'Character Modeling', 'Character Animation', '3d', '3dprinted', '', '3d', '', '3dart', '', '3dartist', '', '3dillustration', '', 'render', '', '3dartwork', '', '3dmodel', '', 'isometric', '', 'lowpoly', '', 'hardsurface', '', '3dcharacters', '', 'digitalsculpture', '', 'digitalsculpturing', '', '3dsculpture', '', '3drender', '', '3dsculpting', '', '3dmodeling', '', 'sculpting', '', 'sculpture', '', 'graphics', '', 'graphic', '', '3drendering', '', 'rendering', '', 'rendered', '', 'cg', '', 'cgi', '', 'digitalart', '', 'digital3d', '', 'character']",0,9
3939,Leopard 2,"['Digital 3D', 'Vehicles', 'Industrial & Product Design', 'Hard Surface', 'leopard', 'tank', 'tracked', 'gun', 'weapon']",0,10
2368,Eliza OC,"['Digital 2D', 'Fantasy', 'Illustration', 'Character Design', 'fanrasy', 'girl', 'anthro', 'cute', 'digital art', 'rocioam7']",1,21
1588,"Coldfire, Dark Forest",,0,14
2702,Five-SeveN | Boot of Travel,"['Digital 2D', 'Digital 3D', 'Game Art', 'Props', 'Weapons', 'CS:GO', 'CS', 'Counter-Strike', 'Counter-Strike: Global Offensive', 'FS', 'Five-SeveN', 'FiveSeveN', 'Valve', 'Steam', 'Workshop', 'Pistol', 'Counter Strike', 'CSGO']",0,22
7890,cosmic explorer,"['Digital 2D', 'Concept Art', 'Illustration', 'Character Design']",0,9
1530,City in the clouds,"['Illustration', 'Environmental Concept Art & Design', 'Pixel and Voxel Art', 'pixelart', '8bit', 'clouds', 'art', 'illustration', 'gameart']",0,15
1210,CAR,"['Digital 3D', 'Automotive']",0,6
2857,G'raha Tia,"['Digital 2D', 'Game Art', 'Fan Art', 'FFXIV', 'FF14', 'GrahaTia', 'FinalFantasy']",0,14
5059,Panel 25 LDOM (Ep.02),"['Digital 2D', 'Traditional Ink', 'Mixed Media', 'Comic Art', 'Illustration', 'illustration', 'comic', 'comicart', 'panel', 'comicpanel', 'characterdesign', 'storyboard', 'narrative']",0,10
8654,速写练习,['Digital 3D'],1,8
2420,Environment Studies 2/13,"['Digital 2D', 'Matte Painting', 'Environmental Concept Art & Design', 'concept art', 'environment study', 'lighting', 'shape', 'vegitation', 'mood', 'clouds', 'ocean', 'environment painting']",0,10
1688,Constantine,"['Digital 2D', 'Traditional Ink', 'Mixed Media', 'Fantasy', 'Fan Art', 'Character Design', 'constantine', 'hellblazer', 'johnconstantine', 'fantasyart', 'dccomics', 'dccu', 'vertigo', 'vertigocomics', 'horrorart', 'characterdesign', 'characterillustration', 'comicart', '3eyemagpie', 'robcrossart', 'demonart', 'demons', 'exorcist', 'gothicart', 'gothart', 'gothic', 'macabreart', 'conceptillustration', 'characterportrait', 'inkdrawing', 'digitalillustration', 'mixedmedia', 'nocturne', 'darkart', 'darkartists', 'comicartists', 'inkartists']",0,16
3151,HR-GR 004 GRENADE,"['Digital 3D', 'Weapons', 'Fan Art', 'Hard Surface', '', 'digital', '', 'digital3d', '', 'digital 3D', '', 'weapons', '', '3d', '', '3dmodel', '', '3dmodelling', '', 'render', '', 'fusion360', '', 'cad', '', 'cadmodelling', '', 'grenade', '', 'digitalart', '', 'art', '', 'cg', '', 'cgart', '', 'industrialdesign', '', 'fanart']",0,11
3382,Hugo,"['Digital 3D', 'Game Art', 'Games and Real-Time 3D Environment Art', 'Character Modeling', 'digital 3d', 'Substance Painter', '3D', 'game art', 'Environments', 'Environment', 'Lighting', 'MAYA', 'Textures', 'technology', 'prop', 'zbrush', 'character', 'robot', 'evil', 'theme park', 'danger', 'marmoset']",0,7
4483,Modeling à la Haute Ecole Albert Jacquard de Namur option VFX 3D.,"['HEAJ', 'Geelen', 'VFX', 'VFX3D', 'modeling']",0,3
6153,Smiley Cyrus,"['Horror', 'Portraits']",1,13
6371,Still Life Proyect,"['Digital 3D', 'Still Life', 'Lighting', 'Realism', 'High Poly', 'Lighting', 'Render', 'maya', 'still life', 'baroque', 'redshift', 'texturing', 'Ligthing studio']",0,13
3349,Hospital,"['Digital 2D', 'Game Art', 'Props', 'Stylized']",0,8
103,1319,['Digital 2D'],0,5
1334,Casual Eula,"['Digital 2D', 'Game Art', 'Anime & Manga', 'Fan Art', 'GenshinImpact']",0,9
4933,Oldies but Goodies Vol.3,"['Traditional Ink', 'Traditional Dry Media', 'Mixed Media', 'Fantasy', 'Illustration', 'Character Design', 'viking', 'reaper', 'deathdealer', 'dwarves']",2,11
2218,Dramatic shading,"['Digital 2D', 'Illustration', 'Anatomy', 'Anime & Manga']",0,9
3550,Ireland Rock Cliff,"['Digital 3D', 'Textures & Materials']",0,16
8021,home delivery bunny girl on a rush,"['Digital 2D', 'Comic Art', 'Anime & Manga', 'Character Design', 'anime', 'comics', 'bunnygirl', 'manga']",1,7
6422,Study 4/19/2021,,0,4
8270,spirit of death,"['Digital 2D', 'Fantasy', 'Illustration', 'Stylized', 'spirit', 'Mexico', 'El Día de Muertos', 'skeleton', 'fantasy', 'illustration']",0,8
462,Alex,"['Digital 3D', '3D Printing', 'Mixed Media', 'Game Art', 'Fan Art', 'Character Modeling', '3D', 'Model', 'Sculpt', 'Game', 'VideoGame', 'LifeisStrange', 'Alex', 'LiS', 'LifeisStrangeTrueColor', 'Cute', 'Glasses', 'Portrait', 'Texture', 'Fanart', 'Girl', 'Pretty', 'Asian']",0,12
964,Beth Harmon,"['Digital 2D', 'Illustration', 'Fan Art', 'Portraits', 'beth harmon', 'queen', 'queens gambit', 'anya taylor joy', 'netflix', 'portrait', 'portrait painting', 'portrait drawing', 'digital portrait', 'illustration', 'portrait study']",0,10
2490,Exodus - Production and Post production Works,"['Digital 3D', 'Animation', 'Science Fiction', 'Props', 'Textures & Materials', 'Exodus', 'Props', 'Designs', 'Shortfilm', 'Space', 'Environment']",0,7
241,3D portrait studying - Ira,"['Digital 3D', 'Fan Art', 'Character Modeling']",2,21
5166,Pirate James K and Elfa Lina,"['Fantasy', 'Illustration', 'Character Design', 'rpg', 'pirate']",1,13
4320,Me In You,"['Digital 2D', 'Concept Art', 'Illustration', 'Anime & Manga', 'kiersy', 'ash', 'sex', 'nude', 'yuri', 'nsfw', 'mature', 'empty', 'original', 'original character', 'digital art']",0,5
2895,Galaxy's edge - Chasing the dragon - Private commission STL,"['Digital 3D', '3D Printing', 'Architectural Concepts', '', '3dprint', '', 'impressao3d', '', 'stl', '', 'printable', '', 'galaxysedge', '', 'chasingthedragon']",0,7
6646,Tarot Card Design - Wheel of Fortune,"['Digital 2D', 'Fantasy', 'Illustration', 'Board & Card Game Art', 'major arcana', 'tarot card design', 'minimal', 'minimalism', 'black and white', 'greyscale', 'wheel of fortune', 'digital painting', 'snake', 'tarot cards', 'tarot deck']",0,10
3946,Level Design (Ancient Desert Town),"['Digital 3D', 'Virtual and Augmented Reality', 'Games and Real-Time 3D Environment Art', 'Gameplay & Level Design', 'pops', 'level design', 'Props', 'light', 'Game', 'Game art', 'Fantastic', 'environment', 'Exterior', 'Unity', 'Unity 3d', 'FPS', 'Shooter', 'VR', 'Games', 'Desert', 'Town']",0,12
2576,Fanart,"['Digital 2D', 'Illustration', 'Fan Art', 'holivi', 'Court', 'skunk', 'anthro', 'beach']",0,7
4254,Marble,"['Digital 3D', 'Real-time', 'blender', 'building', 'architectural', 'enviroment', 'enviromentdesigin', 'acient', 'unrealengine4', 'ruins']",1,9
5966,Serenity,"['Digital 2D', 'Concept Art', 'Architectural Concepts', 'Environmental Concept Art & Design', 'peace', 'Apocalypse', 'dog', 'fog', 'mountain', 'road', 'mist', 'smoke', 'green', 'meadow', 'building', 'city', 'abandon']",0,17
3964,Lighane and Suane,"['Traditional Ink', 'Traditional Dry Media', 'Traditional Paint', 'cute', 'kawaii', 'manga', 'anime', 'sweet', 'adorable', 'drawing', 'traditional', 'art', 'artist', 'copic', 'marker', 'lighane', 'makeup', 'eye', 'eyes', 'face', 'light', 'darkness', 'fire', 'water', 'cat', 'portrait', 'lips', 'selfie', 'ootd', 'animal', 'pet', 'pomeranian', 'spellbook', 'tome', 'magic', 'dog', 'hair', 'hairstyle', 'styling', 'sailormoon', 'pokemon', 'galaxy', 'bat', 'batman', 'tutorial', 'working', 'station', 'place', 'girl', 'woman', 'sexy', 'ahri', 'kda', 'leagueoflegends', 'wildrift', 'legendsofruneterra', 'serenity', 'princess', 'suane', 'zanzarah', 'fairy']",0,10
7581,Wipeout Quillustration,"['Digital 3D', 'Animation', 'Mixed Media', 'Science Fiction', 'Vehicles', 'Virtual and Augmented Reality', 'wipeout', 'playstation', 'sony', 'race', 'racing', 'ship', 'raceship', 'gaming', 'game', 'racinggame', 'speed', 'viewinvr', 'madeinvr', 'vranimation', 'vrart', 'vrartist', '3d', '3danimation', 'oculus', 'oculustv', 'quilltheater', 'POV', 'psygnosis', 'retrogaming', 'immersive']",0,13
1413,Character Design Studies_01,"['Digital 2D', ""Children's Art"", 'Character Design', 'illustration', '2d', 'characterdesign', 'turnaround', 'girl', 'elf', 'concept', 'studies', 'sketch', 'procreate', 'digital']",0,10
2120,Dirty Hands and The Wraith,"['leigh bardugo', 'grishaverse', 'six of crows', 'crooked kingdom', 'kaz brekker', 'inej ghafa', 'shadow and bone']",0,3
1531,City of Soul,"['Digital 2D', 'illustration', 'concept art', 'moine', 'monk', 'bouddhiste', 'temple', 'asie', 'photobashing', 'futuriste', 'futuristic', 'scifi', 'cyberpunk', 'digitalwork', 'scifi world']",0,5
1330,Castle Hallway Environment Concept,['Digital 2D'],0,8
7119,"Tryfield_ "" Desert -nuclear waste storage parasite removal robot ""","['Concept Art', 'Science Fiction', 'Tryfield', 'nuclear']",2,23
7172,"USSR motor boat ""Progress-2""","['Digital 3D', 'Game Art', 'Props', 'maschine', '3d', 'blender', 'boat', 'ussr', 'russia', 'water', 'motor', 'engine', 'ship', 'sea']",1,10
6806,The Last of Us - Fan Poster,"['Digital 2D', 'Game Art', 'Cover Art', 'Fan Art', 'poster design', 'movie poster', 'concept art', 'coverart', 'illustration', 'key art', 'film', 'fan art', 'portrait', 'the last of us', 'naughty dog', 'LoU', 'LoUp2', 'part 2', 'ellie', 'joel', 'clicker', 'ps4', 'sony', 'playstation', 'ps5', 'video game', 'hbo']",0,16
843,"Background for the cardgame ""Malkyrs""",,0,13
3114,Growler,"['Digital 2D', 'Digital 3D', 'Game Art', 'war']",0,13
2224,Drawing,,2,7
5052,Pallet & Wood Barrel,"['Digital 3D', 'Game Art', 'Props']",0,15
6736,The Digital Age,"['Digital 2D', 'Animation', 'Fantasy', 'Science Fiction', 'psychedelic', 'psychedelics', 'retro', 'scifi', 'science fiction', 'aesthetic', 'aesthetics', 'ethereum', 'ether', 'crypto', 'technology']",0,7
6673,Tethered I,"['Digital 3D', 'Concept Art', 'Abstract', 'Character Design', 'The Fragmented', 'The Deluge', 'Abstracted figures', 'Lattices', 'Selective booleans', 'Removal of structure', 'additional structural work', 'Computational architecture', 'the structure of man', 'latticework', 'The Muses', 'Lamentation', 'Neon', 'Neon Demon', 'Nebular', 'Vesper', 'Chime', 'Cosmic', 'Star Struck', 'physarum', 'Fungi', 'Simulated Growth', 'growing Mediums', 'tethering', 'Umbilical', 'Morbid']",0,10
599,Antique Sculpture,"['Digital 3D', 'Game Art', 'Textures & Materials', 'Games and Real-Time 3D Environment Art', 'antique', 'sculpture', 'statue', 'indian', 'stone', 'texture', 'pbr', 'woman', 'moss', 'old']",0,11
5033,Pachacutie,"['Digital 2D', 'Illustration', 'Fan Art', 'Portraits', 'dorianthevikingart', 'mat baynton', 'horrible histories', 'inca', 'pachacuti', 'portrait']",0,11
8680,餐车概念设计,"['Digital 2D', 'Game Art', 'Architectural Concepts', 'Environmental Concept Art & Design']",0,10
7660,X-XIV-II,"['Digital 2D', 'Comic Art', 'Fan Art', 'Stylized']",0,5
6709,The Ben's Heroic Family,"['Digital 2D', 'Stylized', 'Character Design', 'Character Animation', 'saulosouzaartwork', 'Saulo Souza Artwork', 'Saulo Souza', 'Commissions', 'Commission', 'ArtCommission', 'cartoon']",0,5
5510,Ravana King Of Demons (Indian Mythological character),"['Fantasy', 'Anatomy', 'Character Modeling', 'Ravana', 'indian', 'God', 'devil', 'evil', 'Ramayana', 'Mythology', 'Ram', 'Hunuman', 'Seeta', '3d', '3d model', 'famtacy']",0,5
7931,duuuuuuuuuuuuuude,"['Digital 2D', 'Fantasy', 'Concept Art', 'Character Design']",0,8
8458,人物志,['Digital 2D'],0,9
1122,Bow and Arrow - Stylized,"['Digital 3D', 'Fantasy', 'Weapons', 'Stylized', 'blender', 'substancepainter', 'bow', 'arrow', 'fantasy', 'stylized']",0,10
1545,Client Wrap - Gura Gawr's Cobalt SS,"['Digital 2D', 'Concept Art', 'Vehicles', 'Automotive', 'car', 'midnightssecret', 'sports car', 'photoshop', 'virtual tuning', 'vehicles', 'automotive', 'illustration', 'concept art', 'livery wrap design', 'chevrolet cobalt ss', 'gura gawr', 'itasha', 'street senpais']",0,6
1328,Castle,"['Digital 2D', 'Concept Art', 'Architectural Concepts', 'Environmental Concept Art & Design']",1,10
6007,Sherlock Holmes,"['Digital 3D', 'Animation', 'Textures & Materials', 'Fan Art', 'Character Modeling', 'SherlockHolmes', 'detective', 'Animation', 'Digital 3D', 'Character Animation', 'Dog', 'Zoomorphic', 'Portrait', 'Illustration', 'Textures & Materials', 'Substance', 'SubstancePainter', 'Shading', 'Lighting', 'Grooming', 'Fur', 'Clothes', 'London', 'LookDev', 'cap', 'Time', 'old', 'Surfacing', 'Sculpting', 'Animal', 'Maya']",0,5
3741,Kill 'Em All,"['Digital 2D', 'Concept Art', 'Portraits', 'Character Design', 'art', 'digitalpainting', 'digitalart', 'drawing', 'portrait', 'portraitpainting']",1,13
5993,"Shargan, The New Hope","['Digital 2D', 'Concept Art', 'Character Design', 'Orc', 'Medieval', 'fantastic', 'male', 'magic']",0,6
1050,Blitzcrank,"['Digital 3D', 'Game Art', 'Mecha', 'Fan Art', 'Blitzcrank', 'League of legends', 'mecha', 'maya model', 'fan art']",0,6
5659,Robots Keyshot By Oscar creativo,"['Digital 3D', 'Mecha', 'Hard Surface', 'Toys & Collectibles', 'oscar creativo', 'rendering', 'cinema 4d', 'marmost toolbag', 'space', 'darth vader', 'star wars', 'unreal', 'best', 'substance painter', 'octane render', 'woman', 'cyber', 'game', 'free', '3d', 'vector', '2d', 'otoy', 'fantasy', 'keyshot']",0,7
1348,Cathedral Tower,"['Digital 3D', 'Fantasy', 'Architectural Visualization', '3d', 'fantasy', 'dark souls', 'Dark Fantasy', 'Gamedev']",0,10
4445,Minoan Priest,"['Digital 3D', '3D Printing', 'Traditional Sculpture', 'Fantasy', 'Science Fiction', 'Game Art', '40k', 'warhammer', 'space marine', 'chaplain', 'minoan', 'minotaur', 'priest', 'death']",0,9
5550,Red Girl,"['Digital 2D', 'Portraits', 'Realism']",0,12
3924,Left Behind - Animated Short Film,"['Digital 2D', 'Digital 3D', 'Animation', 'Science Fiction', 'Environmental Concept Art & Design', 'Lighting', 'animation', 'post-apocalyptic', 'short-film', 'robots']",0,9
5005,P2000 | Boot of Travel,"['Digital 2D', 'Digital 3D', 'Game Art', 'Props', 'Weapons', 'CS:GO', 'CS', 'Counter-Strike', 'Counter-Strike: Global Offensive', 'P2000', 'Weapon', 'Pistol', 'Valve', 'Steam', 'Workshop', 'Counter Strike', 'CSGO']",0,29
3002,Girls Night - Party Cruiser Design,"['Digital 2D', 'Digital 3D', 'Concept Art', 'Vehicles', 'VFX for Film, TV & Animation', 'conceptart', 'ship', 'ice', 'snow', 'night', 'party', 'design', 'conceptsheet', 'spaceship', 'veichle']",0,7
2933,Garret model,"['Fantasy', 'Character Modeling', 'crossbowmen', 'crossbow', 'wolf', 'shield']",0,9
2147,Docking Station,"['Digital 3D', 'Architectural Visualization', 'Architectural Concepts', 'Environmental Concept Art & Design', '', 'sci-fi', '', 'architecture', '', 'space', '', 'space station', '', 'modernism', '', 'brutalism', '', 'futurism', '', 'future', '', 'utopia']",0,7
2913,Game of Thrones Art,"['Digital 2D', 'cocnept art', 'game of thrones', 'fan art', 'digital art']",0,11
708,Ascend,"['Digital 3D', 'Science Fiction', 'VFX for Film, TV & Animation', 'Digital', '3D', 'VFX', 'CGI', 'Compositing', 'Sci-fi', 'environment', 'matte painting', 'robot', 'futuristic']",0,11
7678,Yamaha XSR155 - MODERN SUPERMOTO - DESIGN BY RAXE97NINETYSEVEN,"['Digital 3D', 'Real-time', 'Mixed Media', 'Concept Art', 'Industrial & Product Design', 'Automotive', 'motorcycle', 'concept bike', 'motorcycle design', 'scrambler', '3d', 'coreldraw', 'yamaha', 'tracker', 'mecha', 'vehicle', 'product design', 'automotive', '2d', '3d modeling', 'kawasaki', 'ninja', 'honda', 'ducati', 'ktm', 'suzuki', 'chopper', 'caferacer', 'industrial', 'blender', 'blender 3d', 'cyberpunk', 'cyberpunk2077']",0,5
5672,Rodolfo Fanti VFX/Modeling Showreel,"['Digital 3D', 'Live Action CG/VFX']",0,8
3077,Grandma Garden - Diorama,"['Digital 3D', 'Games and Real-Time 3D Environment Art', 'Enviroment', 'diorama']",0,9
4784,Nightfall,"['Digital 3D', 'Fantasy', 'Concept Art', 'Environmental Concept Art & Design', 'Fantasy', 'Misty', 'Forest', 'Cozy', 'Cold', 'Campfire', 'Night', 'Cinema4D', 'Octane', '3D', 'Render']",0,8
1894,Daily 30 minute sketch Falcon and Winter Soldier week.,"['Digital 2D', 'Comic Art', 'Fan Art', 'Sketches', 'Captain America', 'The Falcon', 'The Winter Soldier', 'Karli', 'US Agent', 'Sam Wilson', 'Bucky', 'Zemo', 'Marvel']",0,6
1601,Color Study 12,"['Digital 2D', 'Illustration']",0,10
2735,Flowers Libraries,"['Digital 3D', 'Live Action CG/VFX', 'Environmental Concept Art & Design', 'Animals & Wildlife', 'Games and Real-Time 3D Environment Art', 'xfrog', 'xfrog-plants', 'tree', 'pbr', 'environment', 'nature', 'trees', 'unreal-engine', 'unity', '3ds-max', 'flowers']",1,6
2551,Fairy speedsculpt,"['Digital 3D', 'Fantasy', 'Stylized', 'Character Modeling', 'Female', 'Girl', 'Fairy', 'Speedsculpt', 'cute']",0,12
8516,小女孩,"['Digital 3D', 'Animation', 'Anatomy', 'Photogrammetry & 3D Scanning', 'Character Modeling']",0,7
6081,Six Legs,"['Digital 3D', 'Game Art', 'Industrial & Product Design', 'Hard Surface', 'hard surface', 'industrial']",0,11
6152,Smile,,1,23
8657,郭建华_高精道具作业-【RONIN-92】,"['Digital 3D', 'Props', 'Mecha', 'Hard Surface']",0,7
1504,Chonky dinosaur,"['Digital 2D', 'Animals & Wildlife', 'dinosaur', 'chonk']",0,9
4400,Metahuman Creator,"['Digital 3D', 'Real-time', 'Character Design', 'Character Animation', 'epicgames', 'unreal engine', 'metahuman', 'creator', 'character', 'realtime', 'vfx']",0,5
1002,Birdie,"['Digital 2D', 'Portraits', 'Sketches', 'Character Design', 'digital painting', 'character design', 'old lady', 'granny', 'birds', 'portrait', 'sketches', 'cartoon']",0,11
